1,3,169,320,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047404766082764,0.5,0,1
0,4,58,983,1532,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7323657870292664,0.5,0,1
1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047350525856018,0.5,1,0
1,11,115,15,1900,255,3704,1901,255,2515,144,785,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7910727262496948,0.5,0,1
0,18,1121,984,588,117,28,3705,271,80,441,985,472,1533,1902,285,48,1903,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6307562589645386,0.5,0,1
1,4,118,118,1904,3706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008430884918197992,0.5,1,0
1,3,473,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5060690641403198,0.5,0,1
1,4,11,39,11,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047560334205627,0.5,0,1
1,6,23,17,272,878,289,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999995231628418,0.5,1,1
0,18,1905,25,88,3707,1906,713,301,14,78,14,81,2516,74,2517,3708,187,2517,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0,1
0,3,17,474,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9938066005706788,0.5,0,1
0,4,196,170,67,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005707541480660439,0.5,0,1
1,3,152,142,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3148969411849976,0.5,1,0
1,9,1907,128,322,137,13,57,7,4,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9650730490684508,0.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047350525856018,0.5,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047350525856018,0.0,1,0
1,3,786,130,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0,1
1,17,271,354,125,377,46,43,109,3709,788,273,16,240,52,71,2,38,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9262599945068359,0.5,0,1
0,6,14,29,1534,36,351,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5032638907432556,0.5,0,1
0,4,789,120,3,3710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047369003295898,0.5,0,1
0,4,1535,1535,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047596096992493,0.5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047350525856018,0.5,0,1
0,3,22,475,3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3522924780845642,0.7915,1,0
1,7,211,74,56,168,1908,1909,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016204886138439182,0.5,1,0
1,3,879,23,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029161924496293068,0.5,0,1
1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047350525856018,0.3725,1,0
0,5,1910,47,145,176,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5054284930229187,0.5,0,1
0,2,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5049033761024475,0.5,1,0
1,5,56,256,3712,1536,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649622231721878,0.4665,1,0
0,4,19,204,42,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23256003856658936,0.5,1,0
0,1,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047350525856018,0.5,1,0
0,8,378,23,60,790,476,2518,3713,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986809015274048,0.5,1,0
1,2,987,2519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5048184990882874,0.5,0,1
1,5,82,274,91,3714,3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5057311654090881,0.8765000000000001,1,0
0,6,2520,3716,988,1539,87,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4996135830879211,0.5,0,1
1,2,1911,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4316754043102264,0.5,1,1
0,5,13,548,13,160,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8825103640556335,0.5,0,1
0,16,378,94,641,641,989,1280,641,3717,641,989,641,641,1912,3718,473,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6962755918502808,0.5,0,1
1,4,4,9,89,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6728706955909729,0.5,1,0
1,7,290,67,131,355,355,589,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001968416152521968,0.5,0,1
0,1,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4863616526126862,0.5,1,0
0,25,990,27,880,24,1281,1913,880,2521,2522,2523,286,791,642,1271,2524,549,990,2525,991,2,83,145,792,23,2526,0,0,0,0,0,0,0,0,0,0.5934924483299255,0.5,0,1
1,5,6,124,4,63,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5556079745292664,0.621,1,0
1,2,197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047366619110107,0.6875,1,0
1,3,414,714,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047350525856018,0.5,0,1
1,6,477,1282,3719,130,881,1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047798156738281,0.5,0,1
0,10,3720,127,2527,3721,299,8,3722,1540,379,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.301294782431796e-05,0.5,0,1
1,16,380,643,103,193,1542,102,1914,415,1543,1543,1123,2528,176,1915,35,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.745363190115313e-07,0.5,0,1
0,4,189,124,3723,3724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047995448112488,0.5,0,1
1,3,1284,291,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517520010471344,0.5,0,1
0,9,882,3725,3726,266,3727,3728,414,132,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015024292515590787,0.5,0,1
0,4,172,644,992,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5081205368041992,0.5,1,0
0,4,645,161,1917,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5059734582901001,0.722,1,0
0,8,2,104,3729,3,793,16,356,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4449563026428223,0.5,0,1
1,10,379,1124,177,1918,794,239,302,3730,29,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3691105842590332,0.5,0,1
0,3,2529,3731,3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047350525856018,0.5,0,1
0,5,1919,12,357,95,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029807977261953056,0.5,0,1
0,4,1285,3,1920,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047330260276794,0.5,0,1
0,3,3733,46,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047434568405151,0.5,0,1
1,10,115,42,21,3734,1921,3735,479,1922,444,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016138748032972214,0.5,0,1
1,4,1544,16,276,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5382902622222899,0.5,1,1
1,6,480,257,75,478,2530,2531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019077775999903682,0.5,0,1
1,1,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047839879989624,0.5,1,0
0,4,883,358,1125,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024716518819332127,0.5,0,1
1,6,1286,2532,91,1287,336,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1176554709672928,0.7144999999999999,1,0
1,14,644,2533,80,71,3736,80,277,2,646,46,481,217,44,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991644620895386,0.75,1,0
1,8,198,110,795,110,1126,1288,1289,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2292334735393524,0.5,0,1
0,5,445,993,66,271,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047355890274048,0.5,0,1
1,1,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5049230456352234,0.6629999999999999,1,0
0,19,103,85,796,3737,994,92,104,39,181,482,17,1128,259,1129,54,446,241,2534,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22648246586322784,0.5,0,1
0,23,138,27,984,995,162,3738,190,996,270,190,37,480,185,10,550,416,417,8,474,52,205,44,418,0,0,0,0,0,0,0,0,0,0,0,8.929266073209873e-07,0.643,1,0
1,8,338,590,323,359,76,2536,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013356945477426052,0.5,0,1
0,28,1924,270,260,1924,470,49,2503,997,884,16,381,1290,360,118,483,1546,997,176,1291,14,2,483,381,1291,418,80,176,381,0,0,0,0,0,0,0.0,0.5,0,1
0,5,1292,133,361,2537,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5076542496681213,0.196,1,0
0,5,3739,711,53,70,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02545182034373284,0.5,0,1
1,17,119,95,146,1536,447,119,95,146,998,2,5,19,2,716,3740,797,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07228721678256989,0.7525,1,0
0,9,153,999,2538,1547,1925,551,994,39,3741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13032789528369906,0.5,0,1
0,10,5,100,1000,3742,3743,218,1001,1548,52,3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5022251605987549,0.5,0,1
0,1,3745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047350525856018,0.5,0,1
0,21,382,3746,25,514,3747,240,74,15,1293,1926,2,74,448,1274,648,3748,3749,2539,3750,3751,3752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0,1
0,6,3,3753,717,287,2540,2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047369003295898,0.5,1,0
0,11,323,1549,3754,2542,798,161,591,1294,1274,1927,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011443038238212464,0.5,1,1
0,5,3755,37,212,2543,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047802329063416,0.5,0,1
1,12,1928,1002,1295,3756,799,508,1929,4,718,3757,1929,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09873121231794356,0.5,0,1
0,15,213,75,3758,2544,1930,218,1930,270,288,41,2545,8,1001,2546,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02049254439771176,0.5,0,1
0,7,1130,1550,515,1551,8,1296,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01847607828676701,0.5,1,0
1,4,154,2547,1552,3759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6092698574066162,0.5,0,1
0,6,719,1931,206,2,300,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.369714926928282e-06,0.5,0,1
1,9,188,800,15,256,127,2548,2549,586,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052304707467556,0.5,0,1
0,15,108,40,516,649,61,801,64,362,131,1003,1121,205,1297,1131,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.910712156444788e-06,0.5,1,1
1,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5054455399513245,0.5,0,1
0,3,552,10,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047350525856018,0.5,0,1
1,6,517,94,122,302,339,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5048016309738159,0.7144999999999999,1,0
1,7,547,2550,518,1298,449,3760,3761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5036943554878235,0.5,0,1
1,13,1932,1299,168,1933,416,1934,720,650,1554,2551,162,261,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01851480081677437,0.657,1,0
1,2,1300,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005344637203961611,0.5,0,1
1,4,5,324,1935,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511668473482132,0.5,0,1
0,7,23,802,885,3,419,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5213845372200012,0.5,0,1
1,4,3762,448,3763,3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5035405158996582,0.5,0,1
0,7,2552,28,1301,803,242,3765,3766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07272659987211227,0.5,0,1
0,1,3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6115549802780151,0.5,0,1
0,2,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08086207509040833,0.5,0,1
0,9,227,9,9,3768,1555,3769,3770,219,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.183401524140208e-07,0.5,0,1
1,3,519,220,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004910490242764354,0.5,0,1
0,5,139,3771,77,2553,3772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047723650932312,0.5,0,1
1,4,15,1005,2554,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047495365142822,0.377,1,0
1,2,82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5069590806961061,0.5,1,0
1,5,379,1936,1937,1938,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047350525856018,0.5,0,1
0,10,53,13,1556,881,3773,199,24,134,303,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106426898855716,0.5,0,1
0,5,722,803,2555,886,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010669061914086342,0.5,0,1
0,3,4,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6728706955909729,0.5,0,1
0,4,63,272,85,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5095355510711671,0.5,0,1
1,3,25,723,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3442693054676056,0.5,0,1
1,5,67,485,16,3774,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031995102763175964,0.5,1,0
1,1,1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047355890274048,0.5,1,0
0,5,2556,118,18,651,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002011907345149666,0.5,0,1
0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5047770738601685,0.5,0,1
1,4,3775,100,521,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4986750483512878,0.75,1,0
1,5,1939,215,7,2557,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6127286553382874,0.5,1,0
